longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,ocean_proximity,income_cat
-120.96,37.67,18.0,1442.0,229.0,5.38,220.0,4.2969,163200.0,INLAND,3.0
-117.97,34.05,33.0,2028.0,422.0,17.27,371.0,2.8438,157600.0,<1H OCEAN,2.0
-117.96,33.74,19.0,1783.0,415.0,10.25,383.0,4.1484,230000.0,<1H OCEAN,3.0
-121.43,38.69,28.0,927.0,165.0,5.42,148.0,2.5,96200.0,INLAND,2.0
-117.76,33.71,14.0,4321.0,582.0,20.25,578.0,8.3634,355100.0,<1H OCEAN,5.0
-124.1,40.95,17.0,1485.0,345.0,8.23,316.0,1.8993,78400.0,NEAR OCEAN,2.0
-121.3,38.89,23.0,1750.0,297.0,10.12,315.0,3.4706,99300.0,INLAND,3.0
-117.33,34.03,14.0,1582.0,347.0,8.25,259.0,2.8281,106300.0,INLAND,2.0
-121.2,37.8,28.0,3264.0,576.0,15.12,567.0,3.7546,135300.0,INLAND,3.0
-118.2,33.83,35.0,3737.0,613.0,13.05,583.0,7.2096,490300.0,NEAR OCEAN,5.0
-117.0,32.67,16.0,2238.0,307.0,10.02,303.0,6.6143,264100.0,NEAR OCEAN,5.0
-122.05,37.94,22.0,2105.0,354.0,9.93,365.0,4.6602,227800.0,NEAR BAY,4.0
-117.26,32.81,30.0,1328.0,346.0,5.77,328.0,2.3284,290600.0,NEAR OCEAN,2.0
-118.59,34.21,17.0,2737.0,868.0,29.24,785.0,2.5797,183500.0,<1H OCEAN,2.0
-122.4,37.77,52.0,144.0,63.0,10.61,68.0,4.3958,225000.0,NEAR BAY,3.0
-122.15,38.04,14.0,2804.0,587.0,10.83,573.0,2.6466,168500.0,NEAR BAY,2.0
-118.17,34.04,39.0,563.0,138.0,6.82,137.0,2.75,150000.0,<1H OCEAN,2.0
-119.11,36.21,10.0,1972.0,455.0,14.69,442.0,1.5407,58400.0,INLAND,2.0
-117.96,33.8,33.0,2362.0,394.0,11.85,387.0,4.425,188400.0,<1H OCEAN,3.0
-117.22,33.17,6.0,1487.0,362.0,8.1,322.0,3.625,135700.0,<1H OCEAN,3.0
-117.34,33.94,20.0,4589.0,594.0,16.6,595.0,7.4141,236500.0,INLAND,5.0
-121.84,38.02,46.0,66.0,22.0,0.37,21.0,0.536,87500.0,INLAND,1.0
-121.89,37.28,35.0,2418.0,375.0,9.88,374.0,6.0936,365400.0,<1H OCEAN,5.0
-121.84,36.61,15.0,2190.0,586.0,15.7,510.0,1.875,122300.0,<1H OCEAN,2.0
-122.25,37.84,52.0,3549.0,707.0,15.51,714.0,3.6912,261100.0,NEAR BAY,3.0
-122.42,37.76,52.0,4407.0,1192.0,22.8,1076.0,3.3937,270000.0,NEAR BAY,3.0
-119.67,36.74,19.0,2788.0,614.0,13.65,525.0,2.7813,120300.0,INLAND,2.0
-122.15,37.68,35.0,2632.0,447.0,13.49,486.0,4.3864,205200.0,NEAR BAY,3.0
-115.56,32.76,15.0,1278.0,217.0,6.53,185.0,4.4821,140300.0,INLAND,3.0
-117.25,34.13,37.0,2498.0,472.0,12.91,487.0,3.0,83400.0,INLAND,2.0
-122.26,37.77,52.0,1848.0,479.0,9.21,477.0,2.875,234000.0,NEAR BAY,2.0
-119.09,36.42,17.0,877.0,219.0,9.66,218.0,2.0,52500.0,INLAND,2.0
-119.11,35.39,22.0,984.0,176.0,4.51,170.0,3.25,88900.0,INLAND,3.0
-124.08,40.06,17.0,1319.0,267.0,3.93,163.0,2.625,135600.0,NEAR OCEAN,2.0
-122.27,37.78,52.0,1222.0,264.0,6.3,265.0,3.7708,215300.0,NEAR BAY,3.0
-117.99,33.86,36.0,1138.0,228.0,7.25,219.0,3.4167,187200.0,<1H OCEAN,3.0
-117.53,33.69,6.0,454.0,102.0,2.13,43.0,10.9704,483300.0,<1H OCEAN,5.0
-120.63,38.68,14.0,1821.0,316.0,7.69,266.0,3.0789,131700.0,INLAND,3.0
-117.81,33.67,8.0,2098.0,342.0,9.08,329.0,7.7589,342900.0,<1H OCEAN,5.0
-117.84,33.75,16.0,4367.0,1161.0,21.64,1005.0,4.0214,139500.0,<1H OCEAN,3.0
-119.73,36.74,14.0,6202.0,1551.0,55.61,1435.0,1.6073,64700.0,INLAND,2.0
-117.78,33.81,23.0,1986.0,278.0,8.26,260.0,7.7752,380000.0,<1H OCEAN,5.0
-122.45,37.73,52.0,2035.0,424.0,11.93,430.0,5.0634,264200.0,NEAR BAY,4.0
-116.68,33.16,26.0,1820.0,374.0,10.01,324.0,2.1797,156300.0,INLAND,2.0
-118.17,33.82,50.0,3587.0,693.0,15.13,651.0,5.5106,252200.0,NEAR OCEAN,4.0
-117.34,33.16,31.0,2851.0,458.0,12.86,467.0,4.5694,243700.0,NEAR OCEAN,4.0
-121.71,36.88,19.0,2528.0,554.0,23.32,492.0,3.7766,177000.0,<1H OCEAN,3.0
-117.05,32.68,35.0,3414.0,580.0,17.61,522.0,3.9922,129800.0,NEAR OCEAN,3.0
-122.21,37.43,20.0,975.0,134.0,3.24,146.0,9.7796,500001.0,NEAR OCEAN,5.0
-118.99,35.27,32.0,444.0,102.0,2.42,87.0,1.1528,150000.0,INLAND,1.0
-122.16,38.02,40.0,1800.0,290.0,7.61,277.0,5.1265,196100.0,NEAR BAY,4.0
-121.94,37.33,37.0,1822.0,329.0,8.45,348.0,4.75,251100.0,<1H OCEAN,4.0
-117.86,33.65,4.0,3618.0,767.0,13.26,714.0,5.4284,500001.0,<1H OCEAN,4.0
-121.41,38.53,37.0,1058.0,224.0,5.88,231.0,2.9737,72100.0,INLAND,2.0
-122.4,37.8,52.0,1860.0,575.0,6.79,448.0,4.775,500001.0,NEAR BAY,4.0
-118.43,33.96,38.0,1104.0,216.0,4.15,163.0,6.1985,422000.0,<1H OCEAN,5.0
-118.28,34.04,24.0,1283.0,545.0,19.32,516.0,1.2969,160200.0,<1H OCEAN,1.0
-118.15,34.16,38.0,2471.0,529.0,16.61,441.0,2.2765,146600.0,<1H OCEAN,2.0
-117.22,33.22,17.0,3675.0,672.0,16.93,597.0,3.3882,190800.0,<1H OCEAN,3.0
-118.08,33.89,33.0,2131.0,435.0,20.45,426.0,4.0,145700.0,<1H OCEAN,3.0
-122.37,37.58,52.0,2188.0,361.0,9.17,357.0,4.4,500000.0,NEAR OCEAN,3.0
-118.47,34.01,44.0,2175.0,475.0,10.19,448.0,4.793,470800.0,<1H OCEAN,4.0
-119.45,36.59,41.0,1749.0,342.0,11.71,314.0,1.6875,66100.0,INLAND,2.0
-122.11,38.01,41.0,1345.0,272.0,7.18,283.0,3.3831,129400.0,NEAR BAY,3.0
-117.66,34.07,33.0,2081.0,409.0,10.08,375.0,2.5869999999999997,138100.0,INLAND,2.0
-115.54,32.79,30.0,752.0,194.0,7.33,186.0,1.6607,56100.0,INLAND,2.0
-121.51,38.58,42.0,1822.0,636.0,13.72,560.0,1.2542,76000.0,INLAND,1.0
-118.41,33.92,32.0,2590.0,607.0,11.32,555.0,4.2333,358000.0,<1H OCEAN,3.0
-121.95,37.54,29.0,3517.0,645.0,17.24,585.0,4.6641,248900.0,<1H OCEAN,4.0
-117.93,33.86,35.0,1216.0,225.0,8.93,228.0,4.0288,184000.0,<1H OCEAN,3.0
-121.97,37.28,25.0,4707.0,695.0,19.95,642.0,6.6437,296100.0,<1H OCEAN,5.0
-122.37,40.52,18.0,4547.0,774.0,22.69,766.0,3.7896,98100.0,INLAND,3.0
-123.35,40.99,23.0,141.0,59.0,0.47,23.0,1.125,66000.0,INLAND,1.0
-118.06,34.13,28.0,12139.0,2873.0,53.59,2731.0,3.292,227300.0,INLAND,3.0
-121.55,39.5,26.0,3215.0,827.0,20.41,737.0,1.0585,45100.0,INLAND,1.0
-118.29,34.18,52.0,1602.0,265.0,6.67,251.0,5.0489999999999995,323500.0,<1H OCEAN,4.0
-118.7,35.82,20.0,4642.0,1300.0,6.58,247.0,2.3937,82100.0,INLAND,2.0
-118.0,33.74,25.0,2767.0,346.0,11.48,372.0,6.394,316700.0,<1H OCEAN,5.0
-118.39,34.08,52.0,3759.0,464.0,14.07,422.0,15.0001,500001.0,<1H OCEAN,5.0
-118.21,33.92,41.0,1722.0,363.0,14.32,326.0,3.2976,151200.0,<1H OCEAN,3.0
-118.46,33.98,27.0,2217.0,520.0,8.06,458.0,3.8935,500001.0,<1H OCEAN,3.0
-118.43,34.0,28.0,6128.0,1963.0,35.86,1815.0,2.7058,310900.0,<1H OCEAN,2.0
-118.28,33.94,32.0,1381.0,375.0,12.68,354.0,1.1051,94200.0,<1H OCEAN,1.0
-117.12,32.76,28.0,1605.0,501.0,9.36,460.0,2.5991,147500.0,NEAR OCEAN,2.0
-122.72,38.48,23.0,2296.0,356.0,9.02,334.0,6.0298,289100.0,<1H OCEAN,5.0
-118.32,34.02,50.0,1655.0,256.0,6.72,260.0,4.2554,194300.0,<1H OCEAN,3.0
-120.64,35.26,21.0,3298.0,716.0,18.62,687.0,2.1507,221500.0,NEAR OCEAN,2.0
-122.7,38.44,45.0,883.0,202.0,4.01,194.0,3.2845,178300.0,<1H OCEAN,3.0
-118.41,34.05,16.0,9728.0,2211.0,30.26,1899.0,5.8758,500001.0,<1H OCEAN,4.0
-117.69,34.06,25.0,1881.0,433.0,13.37,417.0,2.5536,144000.0,INLAND,2.0
-121.65,36.69,21.0,7884.0,2011.0,49.07,1919.0,2.7367,160300.0,<1H OCEAN,2.0
-122.05,37.11,39.0,1065.0,248.0,4.97,208.0,4.5972,146300.0,NEAR OCEAN,4.0
-118.05,33.78,25.0,3112.0,435.0,10.98,401.0,6.0,353500.0,<1H OCEAN,4.0
-119.27,34.44,22.0,3527.0,711.0,14.83,640.0,2.7019,234700.0,<1H OCEAN,2.0
-117.18,32.84,30.0,2290.0,523.0,12.72,472.0,3.5606,165100.0,NEAR OCEAN,3.0
-118.39,34.16,46.0,1582.0,279.0,6.03,283.0,5.1169,414300.0,<1H OCEAN,4.0
-116.32,34.1,10.0,4256.0,861.0,14.03,686.0,2.6618,81000.0,INLAND,2.0
-118.53,34.2,26.0,2221.0,662.0,19.98,603.0,2.8701,191100.0,<1H OCEAN,2.0
-122.63,38.23,37.0,1966.0,348.0,8.75,381.0,4.0703,223800.0,<1H OCEAN,3.0
-118.86,34.22,26.0,1775.0,295.0,10.04,323.0,5.5845,251700.0,<1H OCEAN,4.0
-122.24,38.11,52.0,2111.0,310.0,7.72,323.0,4.775,148200.0,NEAR BAY,4.0
-118.33,34.05,45.0,1707.0,519.0,14.46,466.0,2.1736,171300.0,<1H OCEAN,2.0
-123.38,39.37,18.0,3946.0,813.0,18.99,730.0,2.6424,124600.0,<1H OCEAN,2.0
-118.61,34.17,31.0,1689.0,362.0,7.05,360.0,4.0,278500.0,<1H OCEAN,3.0
-118.47,34.24,19.0,2405.0,661.0,18.55,621.0,2.3111,255400.0,<1H OCEAN,2.0
-119.06,34.23,23.0,3471.0,510.0,20.02,555.0,5.2742,257500.0,<1H OCEAN,4.0
-116.99,32.72,14.0,1771.0,301.0,10.46,284.0,4.775,143300.0,<1H OCEAN,4.0
-118.43,33.97,16.0,70.0,7.0,0.17,4.0,7.7197,500001.0,<1H OCEAN,5.0
-118.36,34.05,45.0,2283.0,,10.93,475.0,2.5658,252000.0,<1H OCEAN,2.0
-121.98,37.31,34.0,2034.0,359.0,10.16,375.0,5.8127,288300.0,<1H OCEAN,4.0
-120.66,35.27,46.0,2217.0,544.0,11.07,527.0,2.8009,192600.0,NEAR OCEAN,2.0
-118.17,33.77,36.0,2933.0,881.0,20.77,838.0,2.2538,181300.0,NEAR OCEAN,2.0
-122.97,38.5,44.0,3234.0,746.0,11.12,470.0,1.9265,132700.0,<1H OCEAN,2.0
-121.86,39.76,19.0,7254.0,1785.0,40.3,1667.0,2.0094,87300.0,INLAND,2.0
-122.25,40.17,19.0,3182.0,630.0,17.41,642.0,1.9727,64900.0,INLAND,2.0
-118.12,33.94,31.0,2210.0,519.0,10.47,472.0,3.3292,271300.0,<1H OCEAN,3.0
-117.87,33.84,16.0,1545.0,354.0,7.3,350.0,4.5112,139000.0,<1H OCEAN,4.0
-119.87,36.81,6.0,1891.0,341.0,9.69,330.0,4.6726,107800.0,INLAND,4.0
-122.01,37.91,21.0,10093.0,1269.0,36.45,1219.0,7.6877,367700.0,NEAR BAY,5.0
-117.08,33.08,23.0,3400.0,501.0,13.83,488.0,4.9844,249100.0,<1H OCEAN,4.0
-119.62,37.33,7.0,3389.0,621.0,12.68,474.0,3.0224,147800.0,INLAND,3.0
-118.88,34.02,19.0,15990.0,2611.0,51.75,2173.0,7.7848,500001.0,NEAR OCEAN,5.0
-116.84,33.02,11.0,1227.0,202.0,6.45,198.0,5.6674,209800.0,<1H OCEAN,4.0
-118.34,34.09,14.0,3032.0,999.0,16.91,841.0,2.2,210000.0,<1H OCEAN,2.0
-121.98,37.35,36.0,1054.0,193.0,5.46,187.0,4.5625,240000.0,<1H OCEAN,4.0
-117.7,33.65,16.0,3388.0,492.0,12.49,463.0,6.1863,355600.0,<1H OCEAN,5.0
-122.28,37.8,52.0,215.0,87.0,9.04,88.0,0.8668,137500.0,NEAR BAY,1.0
-122.32,37.56,49.0,2016.0,299.0,6.91,288.0,5.5489999999999995,500001.0,NEAR OCEAN,4.0
-118.15,33.91,35.0,574.0,116.0,6.1,147.0,3.3182,133300.0,<1H OCEAN,3.0
-122.18,37.77,42.0,1180.0,257.0,8.77,268.0,2.8125,97300.0,NEAR BAY,2.0
-118.85,34.19,27.0,2287.0,320.0,9.67,321.0,6.5162,349400.0,<1H OCEAN,5.0
-122.28,37.89,52.0,1225.0,169.0,4.12,168.0,5.7912,327100.0,NEAR BAY,4.0
-118.32,34.17,40.0,1868.0,356.0,7.99,403.0,2.9306,279300.0,<1H OCEAN,2.0
-119.71,34.44,41.0,2220.0,367.0,9.27,355.0,5.3184,376000.0,<1H OCEAN,4.0
-117.52,33.82,14.0,3776.0,580.0,18.77,559.0,5.1365,215000.0,INLAND,4.0
-118.37,34.03,39.0,213.0,44.0,1.38,52.0,2.125,196400.0,<1H OCEAN,2.0
-117.76,34.04,36.0,2242.0,448.0,20.52,447.0,3.4464,113000.0,INLAND,3.0
-117.96,34.04,33.0,1458.0,268.0,11.15,257.0,4.7955,158100.0,<1H OCEAN,4.0
-115.38,32.82,38.0,1892.0,394.0,11.75,374.0,1.9939,65800.0,INLAND,2.0
-121.07,38.9,52.0,1280.0,281.0,5.23,266.0,1.7375,122200.0,INLAND,2.0
-117.9,33.63,26.0,1632.0,376.0,5.98,375.0,3.2125,455000.0,<1H OCEAN,3.0
-117.92,33.82,10.0,1548.0,506.0,15.35,424.0,4.5057,152400.0,<1H OCEAN,4.0
-118.13,33.9,36.0,1814.0,350.0,8.86,347.0,3.4868,208400.0,<1H OCEAN,3.0
-117.53,34.02,19.0,256.0,34.0,1.01,28.0,5.3269,375000.0,INLAND,4.0
-119.04,36.07,26.0,2185.0,435.0,11.08,419.0,2.2277,78000.0,INLAND,2.0
-122.21,37.79,47.0,1543.0,307.0,8.59,292.0,2.9583,138800.0,NEAR BAY,2.0
-122.0,37.39,36.0,1236.0,229.0,8.8,247.0,5.791,239400.0,<1H OCEAN,4.0
-118.43,34.01,43.0,1487.0,242.0,6.75,247.0,5.3403,489800.0,<1H OCEAN,4.0
-122.17,37.74,46.0,769.0,183.0,6.93,178.0,2.25,84200.0,NEAR BAY,2.0
-118.08,33.82,30.0,2636.0,652.0,34.12,649.0,2.8095,118300.0,<1H OCEAN,2.0
-117.07,32.8,31.0,2550.0,395.0,10.17,405.0,5.1488,181000.0,<1H OCEAN,4.0
-118.03,33.82,17.0,1851.0,346.0,7.7,310.0,5.6093,244400.0,<1H OCEAN,4.0
-119.78,36.77,45.0,1315.0,256.0,6.66,240.0,2.3562,58100.0,INLAND,2.0
-116.39,33.69,10.0,11659.0,2007.0,21.86,1083.0,6.9833,238800.0,INLAND,5.0
-122.27,38.29,36.0,1446.0,306.0,6.78,295.0,2.8409,153000.0,NEAR BAY,2.0
-119.08,34.34,23.0,3065.0,723.0,20.42,698.0,2.7593,194800.0,<1H OCEAN,2.0
-116.92,32.8,33.0,1518.0,268.0,8.57,272.0,3.5586,160400.0,<1H OCEAN,3.0
-122.33,37.58,40.0,2362.0,468.0,9.92,425.0,4.7917,359900.0,NEAR OCEAN,4.0
-118.37,34.16,40.0,1973.0,382.0,7.74,352.0,4.4122,282300.0,<1H OCEAN,3.0
-118.49,34.02,28.0,1394.0,582.0,7.16,543.0,1.5132,450000.0,<1H OCEAN,2.0
-118.17,33.86,44.0,1701.0,396.0,10.91,384.0,3.025,162300.0,<1H OCEAN,3.0
-122.03,36.96,28.0,1607.0,421.0,9.26,385.0,2.425,216100.0,NEAR OCEAN,2.0
-120.76,38.73,17.0,512.0,129.0,3.14,140.0,1.5625,108300.0,INLAND,2.0
-118.09,34.11,45.0,1883.0,275.0,7.64,289.0,6.5078,414800.0,<1H OCEAN,5.0
-121.9,37.26,20.0,4447.0,661.0,20.62,660.0,6.8088,283300.0,<1H OCEAN,5.0
-118.63,34.21,31.0,3952.0,647.0,17.62,588.0,5.5709,244800.0,<1H OCEAN,4.0
-117.44,34.08,15.0,5024.0,992.0,32.08,981.0,3.6025,116400.0,INLAND,3.0
-117.73,34.04,26.0,3827.0,814.0,33.67,810.0,3.15,129700.0,INLAND,3.0
-117.97,33.86,35.0,1691.0,367.0,12.65,378.0,3.5855,174300.0,<1H OCEAN,3.0
-117.88,33.7,24.0,534.0,88.0,2.49,74.0,5.3254,240500.0,<1H OCEAN,4.0
-117.96,33.72,23.0,3929.0,559.0,18.58,538.0,6.8645,318200.0,<1H OCEAN,5.0
-122.17,37.74,46.0,1026.0,226.0,7.49,225.0,3.0298,107600.0,NEAR BAY,3.0
-117.01,32.77,43.0,841.0,192.0,4.96,207.0,3.0179,149300.0,<1H OCEAN,3.0
-117.58,33.65,4.0,2000.0,422.0,8.33,386.0,5.7709,190300.0,<1H OCEAN,4.0
-118.32,33.94,38.0,1067.0,170.0,4.99,169.0,4.6389,183800.0,<1H OCEAN,4.0
-121.41,38.64,38.0,1384.0,287.0,6.82,280.0,1.9167,64400.0,INLAND,2.0
-121.74,37.3,12.0,1961.0,280.0,9.85,269.0,6.7159,362700.0,<1H OCEAN,5.0
-117.87,33.84,17.0,2395.0,410.0,12.24,399.0,5.1182,249200.0,<1H OCEAN,4.0
-118.33,34.06,52.0,1841.0,240.0,6.93,218.0,15.0001,500001.0,<1H OCEAN,5.0
-121.42,37.75,33.0,1329.0,266.0,6.83,233.0,4.3687,128700.0,INLAND,3.0
-122.17,37.43,24.0,3924.0,1142.0,71.74,950.0,4.0972,387500.0,NEAR OCEAN,3.0
-122.08,37.71,38.0,3716.0,657.0,17.84,652.0,4.8237,220900.0,NEAR BAY,4.0
-122.32,41.31,45.0,1393.0,294.0,5.21,249.0,1.1915,71900.0,INLAND,1.0
-121.3,38.0,23.0,3706.0,1106.0,37.85,1019.0,1.7774,100000.0,INLAND,2.0
-122.71,38.46,23.0,3220.0,603.0,12.99,591.0,3.9261,213300.0,<1H OCEAN,3.0
-117.57,33.87,37.0,621.0,156.0,4.43,135.0,2.3333,122800.0,INLAND,2.0
-121.3,37.96,31.0,2668.0,812.0,13.98,721.0,1.125,110400.0,INLAND,1.0
-117.91,34.05,35.0,3189.0,,17.27,500.0,5.0758,211100.0,<1H OCEAN,4.0
-120.67,35.63,8.0,2690.0,410.0,10.85,381.0,4.2841,256700.0,<1H OCEAN,3.0
-118.19,34.12,35.0,2524.0,749.0,24.87,679.0,2.4932,167700.0,<1H OCEAN,2.0
-121.24,38.7,13.0,3243.0,488.0,15.85,480.0,5.7133,166800.0,INLAND,4.0
-118.01,35.12,15.0,1926.0,361.0,9.17,316.0,3.3889,68500.0,INLAND,3.0
-122.24,37.46,36.0,4686.0,781.0,22.54,845.0,6.1043,343500.0,NEAR OCEAN,5.0
-122.09,37.39,43.0,2065.0,535.0,10.29,500.0,3.7318,327700.0,NEAR BAY,3.0
-122.54,37.93,43.0,2998.0,470.0,9.7,430.0,5.5385,431800.0,NEAR BAY,4.0
-120.44,34.66,22.0,3231.0,549.0,17.39,581.0,4.5417,142400.0,NEAR OCEAN,4.0
-117.66,34.1,37.0,1971.0,345.0,9.39,358.0,3.4634,145300.0,INLAND,3.0
-118.31,34.06,34.0,1848.0,667.0,13.51,589.0,2.0547,410000.0,<1H OCEAN,2.0
-122.54,37.91,48.0,2924.0,489.0,11.59,505.0,5.6302,489000.0,NEAR BAY,4.0
-122.24,37.76,52.0,2646.0,581.0,11.28,522.0,3.0718,266700.0,NEAR BAY,3.0
-119.7,36.8,34.0,1768.0,303.0,8.88,314.0,3.8088,87700.0,INLAND,3.0
-120.23,39.56,14.0,1781.0,346.0,7.34,287.0,2.46,93000.0,INLAND,2.0
-117.14,32.79,35.0,3578.0,582.0,15.68,553.0,4.7813,188600.0,NEAR OCEAN,4.0
-118.23,34.65,17.0,1827.0,348.0,7.66,335.0,3.5673,136300.0,INLAND,3.0
-118.05,33.65,5.0,7017.0,935.0,24.27,867.0,10.1154,477700.0,NEAR OCEAN,5.0
-119.21,34.26,23.0,2887.0,540.0,15.08,518.0,3.3452,217600.0,NEAR OCEAN,3.0
-118.09,33.92,36.0,1226.0,211.0,7.11,219.0,4.5699,170800.0,<1H OCEAN,4.0
-117.4,34.15,4.0,12156.0,1864.0,50.2,1524.0,4.7909,149200.0,INLAND,4.0
-118.58,34.23,35.0,1917.0,314.0,10.19,340.0,4.8929,234900.0,<1H OCEAN,4.0
-121.94,37.3,26.0,4348.0,814.0,23.47,810.0,4.7275,293000.0,<1H OCEAN,4.0
-118.96,35.36,35.0,2285.0,497.0,17.38,480.0,2.4848,54000.0,INLAND,2.0
-118.29,34.04,31.0,700.0,299.0,12.72,298.0,2.1542,128100.0,<1H OCEAN,2.0
-117.89,33.73,33.0,1308.0,375.0,21.75,347.0,3.0824,177400.0,<1H OCEAN,3.0
-118.02,34.62,38.0,248.0,55.0,2.61,53.0,2.1413,96900.0,INLAND,2.0
-115.55,32.79,23.0,1004.0,221.0,6.97,201.0,1.6351,59600.0,INLAND,2.0
-118.12,33.97,33.0,3099.0,839.0,20.25,750.0,3.1830000000000003,191100.0,<1H OCEAN,3.0
-117.47,34.07,24.0,1017.0,227.0,5.68,187.0,1.5972,112500.0,INLAND,2.0
-124.15,40.78,36.0,2112.0,374.0,8.29,368.0,3.3984,90000.0,NEAR OCEAN,3.0
-118.85,34.04,21.0,3837.0,578.0,15.09,509.0,8.4476,500001.0,NEAR OCEAN,5.0
-122.85,38.46,22.0,3328.0,550.0,13.09,512.0,4.7105,266200.0,<1H OCEAN,4.0
-122.41,40.55,19.0,3753.0,761.0,19.52,738.0,3.0954,86500.0,INLAND,3.0
-120.9,37.66,19.0,3377.0,669.0,24.26,663.0,2.9783,82500.0,INLAND,2.0
-122.14,37.43,52.0,1944.0,308.0,6.96,293.0,8.2664,500001.0,NEAR BAY,5.0
-117.7,33.5,4.0,7474.0,1037.0,29.69,1007.0,8.7591,434700.0,<1H OCEAN,5.0
-118.11,34.15,26.0,2193.0,558.0,11.86,559.0,3.6474,184100.0,<1H OCEAN,3.0
-118.08,33.8,29.0,3675.0,613.0,14.57,591.0,6.0553,369400.0,<1H OCEAN,5.0
-122.3,37.9,38.0,2263.0,522.0,10.27,509.0,3.5125,224200.0,NEAR BAY,3.0
-121.43,38.52,43.0,2089.0,399.0,9.55,385.0,2.5898,72100.0,INLAND,2.0
-123.03,38.79,16.0,4047.0,769.0,19.98,673.0,3.375,171900.0,<1H OCEAN,3.0
-118.23,33.84,25.0,1106.0,207.0,8.88,216.0,5.3307,207000.0,<1H OCEAN,4.0
-121.36,38.67,17.0,2770.0,684.0,14.71,624.0,2.3683,82500.0,INLAND,2.0
-122.14,37.75,33.0,1334.0,200.0,5.79,202.0,6.8323,255900.0,NEAR BAY,5.0
-121.92,38.57,10.0,1320.0,246.0,8.98,228.0,1.9327,193800.0,INLAND,2.0
-121.38,38.4,15.0,4155.0,637.0,17.22,616.0,4.8831,154400.0,INLAND,4.0
-121.81,37.37,24.0,962.0,146.0,4.92,155.0,7.2861,328000.0,<1H OCEAN,5.0
-122.18,38.35,24.0,407.0,68.0,1.75,61.0,6.0266,216700.0,INLAND,5.0
-118.4,34.22,43.0,1220.0,222.0,7.29,230.0,3.6442,186300.0,<1H OCEAN,3.0
-118.02,34.57,4.0,10655.0,1706.0,53.91,1529.0,5.083,151300.0,INLAND,4.0
-122.45,37.78,52.0,1345.0,291.0,5.6,294.0,3.7159,494400.0,NEAR BAY,3.0
-118.58,34.21,13.0,6227.0,1317.0,37.39,1226.0,4.0313,299300.0,<1H OCEAN,3.0
-117.18,32.83,23.0,2105.0,525.0,12.18,484.0,3.375,184100.0,NEAR OCEAN,3.0
-117.97,33.73,18.0,3698.0,574.0,20.46,614.0,6.2984,269800.0,<1H OCEAN,5.0
-122.45,37.77,52.0,3188.0,708.0,15.26,664.0,3.3068,500001.0,NEAR BAY,3.0
-118.42,34.27,33.0,1209.0,341.0,10.97,283.0,1.6295,134300.0,<1H OCEAN,2.0
-117.85,34.08,23.0,1160.0,166.0,4.67,178.0,8.105,386200.0,<1H OCEAN,5.0
-116.96,32.9,16.0,3047.0,495.0,15.07,499.0,5.3008,186500.0,<1H OCEAN,4.0
-118.32,34.04,48.0,1184.0,328.0,9.53,311.0,2.3526,156300.0,<1H OCEAN,2.0
-121.89,37.26,26.0,1864.0,331.0,9.56,325.0,5.5,231700.0,<1H OCEAN,4.0
-122.25,37.77,52.0,1038.0,220.0,4.82,215.0,3.1771,210200.0,NEAR BAY,3.0
-118.34,33.98,47.0,2649.0,684.0,23.74,607.0,2.3882,137700.0,<1H OCEAN,2.0
-117.16,32.81,35.0,1213.0,200.0,5.32,181.0,3.6806,172400.0,NEAR OCEAN,3.0
-122.65,38.27,9.0,4764.0,816.0,20.77,755.0,5.1391,234500.0,<1H OCEAN,4.0
-121.49,38.58,52.0,1000.0,324.0,4.56,250.0,1.4375,168800.0,INLAND,1.0
-118.44,34.07,26.0,3535.0,748.0,13.22,666.0,7.1674,500001.0,<1H OCEAN,5.0
-122.61,38.24,18.0,2933.0,481.0,12.79,443.0,5.0849,188500.0,<1H OCEAN,4.0
-118.31,34.09,37.0,773.0,,8.35,312.0,1.8576,193800.0,<1H OCEAN,2.0
-118.04,34.17,52.0,1885.0,401.0,7.64,373.0,4.0385,265700.0,INLAND,3.0
-117.47,33.93,33.0,919.0,208.0,7.24,235.0,3.4028,110500.0,INLAND,3.0
-122.19,37.77,52.0,2170.0,428.0,10.86,425.0,3.3715,143900.0,NEAR BAY,3.0
-121.28,37.94,40.0,2806.0,685.0,22.68,635.0,1.8814,57700.0,INLAND,2.0
-118.32,33.75,37.0,1080.0,135.0,3.66,142.0,11.6677,500001.0,NEAR OCEAN,5.0
-117.67,34.09,17.0,4418.0,1256.0,24.17,1094.0,2.7266,101000.0,INLAND,2.0
-122.19,38.13,5.0,7854.0,1446.0,43.61,1395.0,4.9504,214800.0,NEAR BAY,4.0
-120.42,34.96,20.0,1678.0,307.0,8.4,316.0,4.4342,160700.0,<1H OCEAN,3.0
-122.25,37.48,45.0,2743.0,390.0,9.74,400.0,7.1621,500001.0,NEAR OCEAN,5.0
-122.59,37.99,36.0,4869.0,871.0,18.99,827.0,4.1659,302000.0,NEAR BAY,3.0
-121.0,37.8,13.0,4030.0,744.0,22.48,766.0,3.6107,141300.0,INLAND,3.0
-118.8,34.41,45.0,1610.0,,11.48,347.0,2.7,120400.0,<1H OCEAN,2.0
-117.99,33.81,46.0,38.0,8.0,0.66,14.0,4.1667,162500.0,<1H OCEAN,3.0
